index,x,y,layer,weight,rho,delta,nh,isSeed,clusterId
990,-27.7,-75.9,0,1,19,4.24304,130,0,0
991,-4.1,-171.64,0,1,1,21.8043,949,0,-1
992,167.22,143.53,0,1,3,17.92,998,0,-1
993,-88.39,179.01,0,1,1,23.3862,269,0,-1
994,22.45,73.84,0,1,2,25.4527,486,0,-1
995,84.03,-154.88,0,1,1,999,-1,0,-1
996,203.62,87.55,0,1,2,999,-1,0,-1
997,108.69,-23.25,0,1,9,3.33714,127,0,1
998,185.02,141.46,0,1,3,999,-1,0,-1
999,-212.27,-34.71,0,1,2,999,-1,0,-1
